country,continent,region,pop,date,days,cases,cum_cases,case_rate,deaths,cum_deaths,death_rate
Indonesia,Asia,South-eastern Asia,270625568,2020-03-18,16,38,172,6.355644859099196e-4,0,5,1.8475711799706967e-5
Indonesia,Asia,South-eastern Asia,270625568,2020-03-19,17,0,172,6.355644859099196e-4,0,5,1.8475711799706967e-5
Indonesia,Asia,South-eastern Asia,270625568,2020-03-20,18,55,227,8.387973157066962e-4,14,19,7.020770483888648e-5
Indonesia,Asia,South-eastern Asia,270625568,2020-03-21,19,82,309,0.0011417989892218905,6,25,9.237855899853483e-5
Iran,Asia,Southern Asia,82913906,2020-02-20,0,2,2,2.4121406124564918e-5,2,2,2.4121406124564918e-5
Iran,Asia,Southern Asia,82913906,2020-02-21,1,3,5,6.03035153114123e-5,0,2,2.4121406124564918e-5
Iran,Asia,Southern Asia,82913906,2020-02-22,2,13,18,2.1709265512108428e-4,2,4,4.8242812249129836e-5
Iran,Asia,Southern Asia,82913906,2020-02-23,3,10,28,3.376996857439089e-4,1,5,6.03035153114123e-5
Iran,Asia,Southern Asia,82913906,2020-02-24,4,15,43,5.186102316781457e-4,3,8,9.648562449825967e-5
Iran,Asia,Southern Asia,82913906,2020-02-25,5,18,61,7.3570288679923e-4,4,12,1.4472843674738953e-4
Iran,Asia,Southern Asia,82913906,2020-02-26,6,34,95,0.0011457667909168336,3,15,1.809105459342369e-4
Iran,Asia,Southern Asia,82913906,2020-02-27,7,44,139,0.001676437725657262,4,19,2.2915335818336673e-4
Iran,Asia,Southern Asia,82913906,2020-02-28,8,106,245,0.0029548722502592026,7,26,3.1357827961934397e-4
Iran,Asia,Southern Asia,82913906,2020-02-29,9,143,388,0.0046795527881655944,8,34,4.100639041176036e-4
Iran,Asia,Southern Asia,82913906,2020-03-01,10,205,593,0.007151996915933498,9,43,5.186102316781457e-4
Iran,Asia,Southern Asia,82913906,2020-03-02,11,385,978,0.011795367594912246,11,54,6.512779653632529e-4
Iran,Asia,Southern Asia,82913906,2020-03-03,12,523,1501,0.01810311529648597,12,66,7.960064021106423e-4
Iran,Asia,Southern Asia,82913906,2020-03-04,13,835,2336,0.028173802353491827,11,77,9.286741357957494e-4
Iran,Asia,Southern Asia,82913906,2020-03-05,14,586,2922,0.035241374347989345,15,92,0.0011095846817299863
Iran,Asia,Southern Asia,82913906,2020-03-06,15,591,3513,0.04236924985779828,15,107,0.0012904952276642232
Iran,Asia,Southern Asia,82913906,2020-03-07,16,1234,4747,0.057252157436654835,17,124,0.0014955271797230248
Iran,Asia,Southern Asia,82913906,2020-03-08,17,1076,5823,0.07022947393167076,21,145,0.0017488019440309566
Iran,Asia,Southern Asia,82913906,2020-03-09,18,743,6566,0.07919057630694663,49,194,0.0023397763940827972
Iran,Asia,Southern Asia,82913906,2020-03-10,19,595,7161,0.0863666946290047,43,237,0.0028583866257609427
Iran,Asia,Southern Asia,82913906,2020-03-11,20,881,8042,0.09699217402687553,54,291,0.0035096645911241956
Iran,Asia,Southern Asia,82913906,2020-03-12,21,958,9000,0.10854632756054214,63,354,0.00426948888404799
Iran,Asia,Southern Asia,82913906,2020-03-13,22,1075,10075,0.12151158335249578,75,429,0.005174041613719175
Iran,Asia,Southern Asia,82913906,2020-03-14,23,1289,11364,0.13705782959977786,85,514,0.006199201374013184
Iran,Asia,Southern Asia,82913906,2020-03-15,24,1365,12729,0.15352068927979343,97,611,0.007369089571054583
Iran,Asia,Southern Asia,82913906,2020-03-16,25,1209,13938,0.16810207928209292,113,724,0.0087319490170925
Iran,Asia,Southern Asia,82913906,2020-03-17,26,1053,14991,0.18080199960667634,129,853,0.010287779712126938
Iran,Asia,Southern Asia,82913906,2020-03-18,27,1178,16169,0.19500950781404508,135,988,0.01191597462553507
Iran,Asia,Southern Asia,82913906,2020-03-19,28,1192,17361,0.2093858658642858,147,1135,0.013688897975690591
Iran,Asia,Southern Asia,82913906,2020-03-20,29,1046,18407,0.22200136126743322,149,1284,0.01548594273197068
Iran,Asia,Southern Asia,82913906,2020-03-21,30,1237,19644,0.23692045095547662,149,1433,0.017282987488250766
Iraq,Asia,Western Asia,39309783,2020-02-26,0,4,5,1.271948003376157e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-02-27,1,0,5,1.271948003376157e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-02-28,2,1,6,1.5263376040513884e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-02-29,3,1,7,1.7807272047266198e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-01,4,6,13,3.307064808778008e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-02,5,6,19,4.8334024128293966e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-03,6,2,21,5.342181614179859e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-04,7,5,26,6.614129617556016e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-05,8,5,31,7.886077620932174e-4,0,0,0
Iraq,Asia,Western Asia,39309783,2020-03-06,9,7,38,9.666804825658793e-4,2,2,5.087792013504628e-5
Iraq,Asia,Western Asia,39309783,2020-03-08,11,16,54,0.0013737038436462496,0,2,5.087792013504628e-5
Iraq,Asia,Western Asia,39309783,2020-03-09,12,7,61,0.0015517765641189117,4,6,1.5263376040513884e-4
Iraq,Asia,Western Asia,39309783,2020-03-11,14,0,61,0.0015517765641189117,0,6,1.5263376040513884e-4
Iraq,Asia,Western Asia,39309783,2020-03-12,15,9,70,0.0017807272047266197,2,8,2.0351168054018513e-4
Iraq,Asia,Western Asia,39309783,2020-03-13,16,4,74,0.0018824830449967124,0,8,2.0351168054018513e-4
Iraq,Asia,Western Asia,39309783,2020-03-14,17,11,85,0.002162311605739467,1,9,2.2895064060770827e-4
Iraq,Asia,Western Asia,39309783,2020-03-15,18,0,85,0.002162311605739467,0,9,2.2895064060770827e-4
Iraq,Asia,Western Asia,39309783,2020-03-16,19,39,124,0.0031544310483728696,0,9,2.2895064060770827e-4
Iraq,Asia,Western Asia,39309783,2020-03-17,20,0,124,0.0031544310483728696,0,9,2.2895064060770827e-4
Iraq,Asia,Western Asia,39309783,2020-03-18,21,30,154,0.003917599850398563,2,11,2.7982856074275456e-4
Iraq,Asia,Western Asia,39309783,2020-03-19,22,10,164,0.004171989451073796,1,12,3.052675208102777e-4
Iraq,Asia,Western Asia,39309783,2020-03-20,23,13,177,0.004502695931951596,0,12,3.052675208102777e-4
Iraq,Asia,Western Asia,39309783,2020-03-21,24,16,193,0.004909719293031967,2,14,3.5614544094532397e-4
Ireland,Europe,Northern Europe,4882495,2020-03-04,0,1,2,4.096266355623508e-4,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-05,1,4,6,0.0012288799066870525,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-06,2,7,13,0.0026625731311552803,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-07,3,5,18,0.003686639720061157,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-08,4,1,19,0.0038914530378423326,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-09,5,2,21,0.004301079673404683,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-11,7,14,35,0.007168466122341139,0,0,0
Ireland,Europe,Northern Europe,4882495,2020-03-12,8,8,43,0.008806972664590542,1,1,2.048133177811754e-4
Ireland,Europe,Northern Europe,4882495,2020-03-13,9,27,70,0.014336932244682278,0,1,2.048133177811754e-4
Ireland,Europe,Northern Europe,4882495,2020-03-14,10,21,91,0.01863801191808696,0,1,2.048133177811754e-4
Ireland,Europe,Northern Europe,4882495,2020-03-15,11,38,129,0.026420917993771626,1,2,4.096266355623508e-4
Ireland,Europe,Northern Europe,4882495,2020-03-16,12,40,169,0.034613450705018645,0,2,4.096266355623508e-4
Ireland,Europe,Northern Europe,4882495,2020-03-17,13,54,223,0.04567336986520211,0,2,4.096266355623508e-4
Ireland,Europe,Northern Europe,4882495,2020-03-18,14,69,292,0.05980548879210321,0,2,4.096266355623508e-4
Ireland,Europe,Northern Europe,4882495,2020-03-19,15,74,366,0.0749616743079102,0,2,4.096266355623508e-4
Ireland,Europe,Northern Europe,4882495,2020-03-20,16,191,557,0.1140810180041147,1,3,6.144399533435262e-4
Ireland,Europe,Northern Europe,4882495,2020-03-21,17,126,683,0.1398874960445428,0,3,6.144399533435262e-4
Israel,Asia,Western Asia,8519377,2020-02-24,0,1,2,2.3475895009693784e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-02-25,1,0,2,2.3475895009693784e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-02-26,2,0,2,2.3475895009693784e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-02-27,3,0,2,2.3475895009693784e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-02-28,4,1,3,3.521384251454067e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-02-29,5,4,7,8.216563253392825e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-01,6,0,7,8.216563253392825e-4,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-02,7,3,10,0.0011737947504846893,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-05,10,5,15,0.001760692125727034,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-06,11,2,17,0.0019954510758239713,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-07,12,2,19,0.0022302100259209098,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-08,13,6,25,0.002934486876211723,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-09,14,14,39,0.004577799526890288,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-11,16,31,70,0.008216563253392824,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-12,17,12,82,0.009625116953974451,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-13,18,14,96,0.011268429604653015,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-14,19,20,116,0.013616019105622395,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-15,20,62,178,0.020893546558627466,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-16,21,72,250,0.02934486876211723,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-17,22,10,260,0.030518663512601917,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-18,23,167,427,0.05012103584569623,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-19,24,6,433,0.050825312695987036,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-20,25,244,677,0.07946590460781346,0,0,0
Israel,Asia,Western Asia,8519377,2020-03-21,26,35,712,0.08357418623450986,1,1,1.1737947504846892e-4
Italy,Europe,Southern Europe,60550075,2020-01-31,0,3,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-01,1,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-02,2,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-03,3,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-04,4,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-05,5,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-06,6,0,3,4.954576852299522e-5,0,0,0
Italy,Europe,Southern Europe,60550075,2020-02-07,7,0,3,4.954576852299522e-5,0,0,0
